位 O
， O
其 O
从 O
事 O
社 O
会 O
工 O
作 O
年 O
限 O
相 O
应 O
增 O
加 O
2 O
年 O
。 O

 O
  O
  O
  O
  O
香 O
港 O
、 O
澳 O
门 O
居 O
民 O
申 O
请 O
参 O
加 O
社 O
会 O
工 O
作 O
师 O
职 O
业 O
水 O
平 O
考 O
试 O
的 O
， O
报 O
名 O
时 O
应 O
提 O
交 O
本 O
人 O
身 O
份 O
证 O
明 O
、 O
国 O
务 O
院 O
教 O
育 O
行 O
政 O
部 O
门 O
认 O
可 O
的 O
学 O
历 O
或 O
学 O
位 O
证 O
书 O
、 O
从 O
事 O
本 O
专 O
业 O
工 O
作 O
实 O
践 O
证 O
明 O
。 O

 O
( O
三 O
) O
高 O
级 O
社 O
会 O
工 O
作 O
者 O
报 O
考 O
条 O
件 O

 O
1 O
. O
拥 O
护 O
中 O
国 O
共 O
产 O
党 O
领 O
导 O
， O
遵 O
守 O
国 O
家 O
宪 O
法 O
、 O
法 O
律 O
、 O
法 O
规 O
， O
热 O
爱 O
社 O
会 O
工 O
作 O
事 O
业 O
， O
具 O
有 O
良 O
好 O
的 O
职 O
业 O
道 O
德 O
； O

 O
2 O
. O
具 O
有 O
本 O
科 O
及 O
以 O
上 O
学 O
历 O
（ O
或 O
学 O
士 O
及 O
以 O
上 O
学 O
位 O
） O
； O

 O
  O
  O
  O
  O
3 O
. O
在 O
通 O
过 O
全 O
国 O
社 O
会 O
工 O
作 O
者 O
职 O
业 O
水 O
平 O
考 O
试 O
取 O
得 O
社 O
会 O
工 O
作 O
师 O
（ O
中 O
级 O
） O
资 O
格 O
后 O
， O
从 O
事 O
社 O
会 O
工 O
作 O
满 O
5 O
年 O
， O
截 O
止 O
日 O
期 O
为 O
考 O
试 O
报 O
名 O
年 O
度 O
的 O
当 O
年 O
年 O
底 O
。 O

 O
符 O
合 O
考 O
试 O
报 O
名 O
条 O
件 O
的 O
人 O
员 O
， O
可 O
按 O
照 O
有 O
关 O
规 O
定 O
完 O
成 O
报 O
名 O
。 O
各 O
地 O
人 O
力 O
资 O
源 O
社 O
会 O
保 O
障 O
部 O
门 O
会 O
同 O
民 O
政 O
部 O
门 O
负 O
责 O
资 O
格 O
审 O
核 O
， O
审 O
查 O
合 O
格 O
后 O
， O
由 O
考 O
试 O
管 O
理 O
机 O
构 O
核 O
发 O
准 O
考 O
证 O
。 O
应 O
试 O
人 O
员 O
凭 O
准 O
考 O
证 O
及 O
有 O
关 O
身 O
份 O
证 O
明 O
， O
在 O
指 O
定 O
时 O
间 O
、 O
地 O
点 O
参 O
加 O
考 O
试 O
。 O

2 O
知 O
识 O
标 O
题 O
： O

 O
事 O
业 O
单 O
位 O
考 O
取 O
社 O
会 O
工 O
作 O
者 O
职 O
业 O
水 O
平 O
资 O
格 O
的 O
， O
是 O
否 O
可 O
以 O
兑 O
现 O
职 O
称 O
待 O
遇 O
？ O

 O
知 O
识 O
类 O
别 O
： O

 O
社 O
会 O
工 O
作 O
- O
社 O
工 O
管 O
理 O
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
2 O
0 O
2 O
2 O
/ O
3 O
/ O
7 O
  O
1 O
6 O
: O
0 O
0 O
: O
0 O
0 O

 O
填 O
写 O
人 O
员 O
： O

 O
王 O
增 O
辉 O

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O

 O
全 O
省 O

 O
答 O
复 O
内 O
容 O
： O

 O
根 O
据 O
2 O
0 O
1 O
4 O
年 O
省 O
民 O
政 O
厅 O
、 O
省 O
人 O
社 O
厅 O
出 O
台 O
的 O
《 O
黑 O
龙 O
江 O
省 O
民 O
政 O
事 O
业 O
单 O
位 O
社 O
会 O
工 O
作 O
岗 O
位 O
设 O
置 O
指 O
导 O
意 O
见 O
》 O
、 O
2 O
0 O
1 O
8 O
年 O
省 O
直 O
1 O
2 O
部 O
门 O
出 O
台 O
的 O
《 O
黑 O
龙 O
江 O
省 O
关 O
于 O
加 O
强 O
社 O
会 O
工 O
作 O
专 O
业 O
岗 O
位 O
开 O
发 O
与 O
人 O
才 O
激 O
励 O
保 O
障 O
的 O
实 O
施 O
意 O
见 O
》 O
， O
实 O
行 O
国 O
家 O
社 O
会 O
工 O
作 O
者 O
水 O
平 O
评 O
价 O
类 O
职 O
业 O
资 O
格 O
与 O
相 O
应 O
系 O
列 O
专 O
业 O
技 O
术 O
职 O
务 O
评 O
聘 O
相 O
衔 O
接 O
， O
通 O
过 O
考 O
试 O
取 O
得 O
国 O
家 O
社 O
会 O
工 O
作 O
者 O
职 O
业 O
资 O
格 O
证 O
书 O
人 O
员 O
， O
用 O
人 O
单 O
位 O
可 O
根 O
据 O
工 O
作 O
需 O
要 O
， O
聘 O
用 O
（ O
任 O
） O
相 O
应 O
级 O
别 O
专 O
业 O
技 O
术 O
职 O
务 O
。 O
聘 O
用 O
到 O
中 O
级 O
专 O
业 O
技 O
术 O
岗 O
位 O
的 O
， O
应 O
具 O
有 O
社 O
会 O
工 O
作 O
师 O
职 O
业 O
资 O
格 O
证 O
书 O
。 O
对 O
聘 O
用 O
到 O
事 O
业 O
单 O
位 O
的 O
正 O
式 O
工 O
作 O
人 O
员 O
， O
按 O
照 O
国 O
家 O
有 O
关 O
规 O
定 O
确 O
定 O
工 O
资 O
待 O
遇 O
。 O
如 O
果 O
已 O
经 O
通 O
过 O
国 O
家 O
社 O
会 O
工 O
作 O
者 O
职 O
业 O
水 O
平 O
考 O
试 O
取 O
得 O
社 O
会 O
工 O
作 O
师 O
证 O
书 O
， O
可 O
以 O
通 O
过 O
该 O
途 O
径 O
兑 O
现 O
中 O
级 O
职 O
称 O
待 O
遇 O
， O
但 O
前 O
提 O
是 O
所 O
在 O
的 O
单 O
位 O
已 O
经 O
配 O
置 O
社 O
会 O
工 O
作 O
岗 O
位 O
， O
且 O
已 O
被 O
聘 O
用 O
到 O
该 O
岗 O
位 O
工 O
作 O
的 O
才 O
可 O
以 O
兑 O
现 O
。 O

3 O
知 O
识 O
标 O
题 O
： O

 O
如 O
何 O
申 O
请 O
取 O
得 O
公 O
开 O
募 O
捐 O
资 O
格 O
？ O

 O
知 O
识 O
类 O
别 O
： O

 O
社 O
会 O
工 O
作 O
- O
慈 O
善 O
募 O
捐 O
  O
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
2 O
0 O
2 O
2 O
/ O
3 O
/ O
7 O
  O
1 O
6 O
: O
0 O
0 O
: O
0 O
0 O

 O
填 O
写 O
人 O
员 O
： O

 O
王 O
增 O
辉 O

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O

 O
全 O
省 O

 O
答 O
复 O
内 O
容 O
： O

 O
设 O
立 O
依 O
据 O
： O
《 O
慈 O
善 O
法 O
》 O
、 O
《 O
慈 O
善 O
组 O
织 O
公 O
开 O
募 O
捐 O
管 O
理 O
办 O
法 O
》 O

 O
办 O
理 O
条 O
件 O
： O

 O
  O
一 O
、 O
依 O
法 O
登 O
记 O
或 O
者 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
满 O
二 O
年 O
的 O
社 O
会 O
组 O
织 O
（ O
基 O
金 O
会 O
、 O
社 O
会 O
团 O
体 O
、 O
民 O
办 O
非 O
企 O
业 O
单 O
位 O
） O
， O
申 O
请 O
公 O
开 O
募 O
捐 O
资 O
格 O
， O
应 O
当 O
符 O
合 O
下 O
列 O
条 O
件 O
： O

 O
  O
  O
  O
  O
  O
1 O
. O
根 O
据 O
法 O
律 O
法 O
规 O
和 O
本 O
组 O
织 O
章 O
程 O
建 O
立 O
规 O
范 O
的 O
内 O
部 O
治 O
理 O
结 O
构 O
， O
理 O
事 O
会 O
能 O
够 O
有 O
效 O
决 O
策 O
， O
负 O
责 O
人 O
任 O
职 O
符 O
合 O
有 O
关 O
规 O
定 O
， O
理 O
事 O
会 O
成 O
员 O
和 O
负 O
责 O
人 O
勤 O
勉 O
尽 O
职 O
， O
诚 O
实 O
守 O
信 O
； O
  O

 O
  O
  O
  O
  O
  O
2 O
. O
理 O
事 O
会 O
成 O
员 O
来 O
自 O
同 O
一 O
组 O
织 O
以 O
及 O
相 O
互 O
间 O
存 O
在 O
关 O
联 O
关 O
系 O
组 O
织 O
的 O
不 O
超 O
过 O
三 O
分 O
之 O
一 O
， O
相 O
互 O
间 O
具 O
有 O
近 O
亲 O
属 O
关 O
系 O
的 O
没 O
有 O
同 O
时 O
在 O
理 O
事 O
会 O
任 O
职 O
； O

 O
  O
  O
  O
  O
  O
3 O
. O
理 O
事 O
会 O
成 O
员 O
中 O
非 O
内 O
地 O
居 O
民 O
不 O
超 O
过 O
三 O
分 O
之 O
一 O
， O
法 O
定 O
代 O
表 O
人 O
由 O
内 O
地 O
居 O
民 O
担 O
任 O
; O

 O
  O
  O
  O
  O
  O
4 O
. O
秘 O
书 O
长 O
为 O
专 O
职 O
， O
理 O
事 O
长 O
（ O
会 O
长 O
） O
、 O
秘 O
书 O
长 O
不 O
得 O
由 O
同 O
一 O
人 O
兼 O
任 O
， O
有 O
与 O
本 O
慈 O
善 O
组 O
织 O
开 O
展 O
活 O
动 O
相 O
适 O
应 O
的 O
专 O
职 O
工 O
作 O
人 O
员 O
； O

 O
  O
  O
  O
  O
  O
5 O
. O
在 O
省 O
级 O
以 O
上 O
人 O
民 O
政 O
府 O
民 O
政 O
部 O
门 O
登 O
记 O
的 O
慈 O
善 O
组 O
织 O
有 O
三 O
名 O
以 O
上 O
监 O
事 O
组 O
成 O
的 O
监 O
事 O
会 O
； O

 O
  O
  O
  O
  O
  O
6 O
. O
依 O
法 O
办 O
理 O
税 O
务 O
登 O
记 O
， O
履 O
行 O
纳 O
税 O
义 O
务 O
； O

 O
7 O
. O
按 O
照 O
规 O
定 O
参 O
加 O
社 O
会 O
组 O
织 O
评 O
估 O
， O
评 O
估 O
结 O
果 O
为 O
3 O
A O
及 O
以 O
上 O
； O

 O
  O
  O
  O
  O
  O
8 O
. O
申 O
请 O
时 O
未 O
纳 O
入 O
异 O
常 O
名 O
录 O
； O

 O
  O
  O
  O
  O
  O
9 O
. O
申 O
请 O
公 O
开 O
募 O
捐 O
资 O
格 O
前 O
二 O
年 O
， O
未 O
因 O
违 O
反 O
社 O
会 O
组 O
织 O
相 O
关 O
法 O
律 O
法 O
规 O
受 O
到 O
行 O
政 O
处 O
罚 O
， O
没 O
有 O
其 O
他 O
违 O
反 O
法 O
律 O
、 O
法 O
规 O
、 O
国 O
家 O
政 O
策 O
行 O
为 O
的 O
。 O

 O
  O
  O
  O
  O
二 O
、 O
《 O
慈 O
善 O
法 O
》 O
公 O
布 O
前 O
设 O
立 O
的 O
非 O
公 O
募 O
基 O
金 O
会 O
、 O
具 O
有 O
公 O
益 O
性 O
捐 O
赠 O
税 O
前 O
扣 O
除 O
资 O
格 O
的 O
社 O
会 O
团 O
体 O
， O
以 O
登 O
记 O
日 O
作 O
为 O
满 O
二 O
年 O
条 O
件 O
的 O
起 O
算 O
点 O
， O
登 O
记 O
满 O
二 O
年 O
， O
经 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
的 O
， O
按 O
照 O
上 O
述 O
条 O
件 O
申 O
请 O
公 O
开 O
募 O
捐 O
资 O
格 O
。 O

 O
  O
  O
  O
  O
三 O
、 O
《 O
慈 O
善 O
法 O
》 O
公 O
布 O
前 O
登 O
记 O
设 O
立 O
的 O
公 O
募 O
基 O
金 O
会 O
， O
凭 O
标 O
明 O
慈 O
善 O
组 O
织 O
属 O
性 O
的 O
登 O
记 O
证 O
书 O
向 O
登 O
记 O
的 O
民 O
政 O
部 O
门 O
直 O
接 O
申 O
领 O
公 O
开 O
募 O
捐 O
资 O
格 O
证 O
书 O
。 O
  O

 O
  O
  O
  O
  O
办 O
理 O
流 O
程 O
： O

 O
  O
  O
  O
  O
1 O
. O
应 O
当 O
履 O
行 O
内 O
部 O
程 O
序 O
， O
召 O
开 O
申 O
请 O
公 O
开 O
募 O
捐 O
资 O
格 O
的 O
理 O
事 O
会 O
， O
并 O
经 O
理 O
事 O
会 O
表 O
决 O
通 O
过 O
； O
有 O
业 O
务 O
主 O
管 O
单 O
位 O
的 O
， O
还 O
应 O
当 O
经 O
业 O
务 O
主 O
管 O
单 O
位 O
同 O
意 O
。 O

 O
2 O
. O
慈 O
善 O
组 O
织 O
向 O
登 O
记 O
管 O
理 O
机 O
关 O
提 O
交 O
申 O
请 O
材 O
料 O
， O
登 O
记 O
管 O
理 O
机 O
关 O
自 O
受 O
理 O
之 O
日 O
起 O
二 O
十 O
日 O
内 O
作 O
出 O
是 O
否 O
发 O
给 O
公 O
开 O
募 O
捐 O
资 O
格 O
证 O
书 O
的 O
决 O
定 O
。 O

4 O
知 O
识 O
标 O
题 O
： O

 O
如 O
何 O
开 O
展 O
慈 O
善 O
组 O
织 O
认 O
定 O
？ O

 O
知 O
识 O
类 O
别 O
： O
其 O
他 O
基 O
本 O
社 O
会 O
服 O
务 O
  O
  O

 O
生 O
效 O
时 O
间 O
： O
2 O
0 O
2 O
2 O
/ O
3 O
/ O
7 O
  O
1 O
6 O
: O
0 O
0 O
: O
0 O
0 O

 O
填 O
写 O
人 O
员 O
： O
王 O
增 O
辉 O

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 O
省 O

 O
答 O
复 O
内 O
容 O
： O

 O
设 O
立 O
依 O
据 O
： O
《 O
慈 O
善 O
法 O
》 O
、 O
《 O
慈 O
善 O
组 O
织 O
认 O
定 O
办 O
法 O
》 O

 O
申 O
请 O
条 O
件 O
： O

 O
  O
  O
  O
  O
  O
《 O
慈 O
善 O
法 O
》 O
公 O
布 O
前 O
已 O
经 O
设 O
立 O
的 O
基 O
金 O
会 O
、 O
社 O
会 O
团 O
体 O
、 O
民 O
办 O
非 O
企 O
业 O
单 O
位 O
等 O
非 O
营 O
利 O
性 O
组 O
织 O
， O
均 O
可 O
申 O
请 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
。 O
申 O
请 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
， O
应 O
当 O
符 O
合 O
下 O
列 O
条 O
件 O
： O

 O
  O
（ O
一 O
） O
申 O
请 O
时 O
具 O
备 O
相 O
应 O
的 O
社 O
会 O
组 O
织 O
法 O
人 O
登 O
记 O
条 O
件 O
； O

 O
  O
  O
  O
  O
  O
（ O
二 O
） O
以 O
开 O
展 O
慈 O
善 O
活 O
动 O
为 O
宗 O
旨 O
， O
业 O
务 O
范 O
围 O
符 O
合 O
《 O
慈 O
善 O
法 O
》 O
第 O
三 O
条 O
的 O
规 O
定 O
； O
申 O
请 O
时 O
的 O
上 O
一 O
年 O
度 O
慈 O
善 O
活 O
动 O
的 O
年 O
度 O
支 O
出 O
和 O
管 O
理 O
费 O
用 O
符 O
合 O
国 O
务 O
院 O
民 O
政 O
部 O
门 O
关 O
于 O
慈 O
善 O
组 O
织 O
的 O
规 O
定 O
； O

 O
  O
  O
  O
  O
  O
（ O
三 O
） O
不 O
以 O
营 O
利 O
为 O
目 O
的 O
， O
收 O
益 O
和 O
营 O
运 O
结 O
余 O
全 O
部 O
用 O
于 O
章 O
程 O
规 O
定 O
的 O
慈 O
善 O
目 O
的 O
； O
财 O
产 O
及 O
其 O
孳 O
息 O
没 O
有 O
在 O
发 O
起 O
人 O
、 O
捐 O
赠 O
人 O
或 O
者 O
本 O
组 O
织 O
成 O
员 O
中 O
分 O
配 O
； O
章 O
程 O
中 O
有 O
关 O
于 O
剩 O
余 O
财 O
产 O
转 O
给 O
目 O
的 O
相 O
同 O
或 O
者 O
相 O
近 O
的 O
其 O
他 O
慈 O
善 O
组 O
织 O
的 O
规 O
定 O
； O

 O
  O
  O
  O
  O
  O
（ O
四 O
） O
有 O
健 O
全 O
的 O
财 O
务 O
制 O
度 O
和 O
合 O
理 O
的 O
薪 O
酬 O
制 O
度 O
； O

 O
（ O
五 O
） O
法 O
律 O
、 O
行 O
政 O
法 O
规 O
规 O
定 O
的 O
其 O
他 O
条 O
件 O
。 O

 O
  O
有 O
下 O
列 O
情 O
形 O
之 O
一 O
的 O
， O
不 O
予 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
： O

 O
  O
  O
  O
  O
（ O
一 O
） O
有 O
法 O
律 O
法 O
规 O
和 O
国 O
家 O
政 O
策 O
规 O
定 O
的 O
不 O
得 O
担 O
任 O
慈 O
善 O
组 O
织 O
负 O
责 O
人 O
的 O
情 O
形 O
的 O
； O

 O
  O
  O
  O
  O
（ O
二 O
） O
申 O
请 O
前 O
二 O
年 O
内 O
受 O
过 O
行 O
政 O
处 O
罚 O
的 O
； O

 O
  O
  O
  O
  O
（ O
三 O
） O
申 O
请 O
时 O
被 O
民 O
政 O
部 O
门 O
列 O
入 O
异 O
常 O
名 O
录 O
的 O
； O

 O
  O
  O
  O
  O
（ O
四 O
） O
有 O
其 O
他 O
违 O
反 O
法 O
律 O
、 O
法 O
规 O
、 O
国 O
家 O
政 O
策 O
行 O
为 O
的 O
。 O

 O
办 O
理 O
流 O
程 O
： O

 O
  O
  O
  O
  O
  O
  O
  O
  O
  O
（ O
一 O
） O
社 O
会 O
团 O
体 O
应 O
当 O
经 O
会 O
员 O
（ O
代 O
表 O
） O
大 O
会 O
表 O
决 O
通 O
过 O
， O
基 O
金 O
会 O
、 O
民 O
办 O
非 O
企 O
业 O
单 O
位 O
应 O
当 O
经 O
理 O
事 O
会 O
表 O
决 O
通 O
过 O
； O
有 O
业 O
务 O
主 O
管 O
单 O
位 O
的 O
， O
还 O
应 O
当 O
经 O
业 O
务 O
主 O
管 O
单 O
位 O
同 O
意 O
。 O

 O
（ O
二 O
） O
社 O
会 O
组 O
织 O
向 O
登 O
记 O
管 O
理 O
机 O
关 O
提 O
交 O
申 O
请 O
材 O
料 O
， O
登 O
记 O
管 O
理 O
机 O
关 O
在 O
二 O
十 O
日 O
内 O
作 O
出 O
是 O
否 O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
的 O
决 O
定 O
； O

 O
  O
  O
  O
  O
  O
（ O
三 O
） O
认 O
定 O
为 O
慈 O
善 O
组 O
织 O
的 O
基 O
金 O
会 O
、 O
社 O
会 O
团 O
体 O
、 O
民 O
办 O
非 O
企 O
业 O
单 O
位 O
， O
由 O
登 O
记 O
管 O
理 O
机 O
关 O
换 O
发 O
登 O
记 O
证 O
书 O
， O
标 O
明 O
慈 O
善 O
组 O
织 O
属 O
性 O
。 O

黑 O
龙 O
江 O
省 O
1 O
2 O
3 O
4 O
5 O
政 O
务 O
服 O
务 O
便 O
民 O
热 O
线 O
平 O
台 O
知 O
识 O
库 O
内 O
容 O
规 O
范 O
示 O
例 O
一 O
— O
— O
（ O
政 O
权 O
处 O
） O
政 O
策 O
法 O
规 O

 O
1 O
知 O
识 O
标 O
题 O
： O
中 O
华 O
人 O
民 O
共 O
和 O
国 O
城 O
市 O
居 O
民 O
委 O
员 O
会 O
组 O
织 O
法 O

 O
知 O
识 O
类 O
别 O
： O
民 O
生 O
保 O
障 O
- O
社 O
区 O
管 O
理 O
- O
居 O
民 O
选 O
举 O
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
李 O
抗 O

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 O
国 O

 O
答 O
复 O
内 O
容 O
： O
  O

 O
第 O
一 O
条 O
　 O
为 O
了 O
加 O
强 O
城 O
市 O
居 O
民 O
委 O
员 O
会 O
的 O
建 O
设 O
， O
由 O
城 O
市 O
居 O
民 O
群 O
众 O
依 O
法 O
办 O
理 O
群 O
众 O
自 O
己 O
的 O
事 O
情 O
， O
促 O
进 O
城 O
市 O
基 O
层 O
社 O
会 O
主 O
义 O
民 O
主 O
和 O
城 O
市 O
社 O
会 O
主 O
义 O
物 O
质 O
文 O
明 O
、 O
精 O
神 O
文 O
明 O
建 O
设 O
的 O
发 O
展 O
， O
根 O
据 O
宪 O
法 O
， O
制 O
定 O
本 O
法 O
。 O

 O
  O
  O
  O
  O
第 O
二 O
条 O
　 O
居 O
民 O
委 O
员 O
会 O
是 O
居 O
民 O
自 O
我 O
管 O
理 O
、 O
自 O
我 O
教 O
育 O
、 O
自 O
我 O
服 O
务 O
的 O
基 O
层 O
群 O
众 O
性 O
自 O
治 O
组 O
织 O
。 O

 O
  O
  O
  O
  O
不 O
设 O
区 O
的 O
市 O
、 O
市 O
辖 O
区 O
的 O
人 O
民 O
政 O
府 O
或 O
者 O
它 O
的 O
派 O
出 O
机 O
关 O
对 O
居 O
民 O
委 O
员 O
会 O
的 O
工 O
作 O
给 O
予 O
指 O
导 O
、 O
支 O
持 O
和 O
帮 O
助 O
。 O
居 O
民 O
委 O
员 O
会 O
协 O
助 O
不 O
设 O
区 O
的 O
市 O
、 O
市 O
辖 O
区 O
的 O
人 O
民 O
政 O
府 O
或 O
者 O
它 O
的 O
派 O
出 O
机 O
关 O
开 O
展 O
工 O
作 O
。 O

 O
  O
  O
  O
  O
第 O
三 O
条 O
　 O
居 O
民 O
委 O
员 O
会 O
的 O
任 O
务 O
： O

 O
  O
  O
  O
  O
（ O
一 O
） O
宣 O
传 O
宪 O
法 O
、 O
法 O
律 O
、 O
法 O
规 O
和 O
国 O
家 O
的 O
政 O
策 O
， O
维 O
护 O
居 O
民 O
的 O
合 O
法 O
权 O
益 O
， O
教 O
育 O
居 O
民 O
履 O
行 O
依 O
法 O
应 O
尽 O
的 O
义 O
务 O
， O
爱 O
护 O
公 O
共 O
财 O
产 O
， O
开 O
展 O
多 O
种 O
形 O
式 O
的 O
社 O
会 O
主 O
义 O
精 O
神 O
文 O
明 O
建 O
设 O
活 O
动 O
； O

 O
  O
  O
  O
  O
（ O
二 O
） O
办 O
理 O
本 O
居 O
住 O
地 O
区 O
居 O
民 O
的 O
公 O
共 O
事 O
务 O
和 O
公 O
益 O
事 O
业 O
； O

 O
  O
  O
  O
  O
（ O
三 O
） O
调 O
解 O
民 O
间 O
纠 O
纷 O
； O

 O
  O
  O
  O
  O
（ O
四 O
） O
协 O
助 O
维 O
护 O
社 O
会 O
治 O
安 O
； O

 O
  O
  O
  O
  O
（ O
五 O
） O
协 O
助 O
人 O
民 O
政 O
府 O
或 O
者 O
它 O
的 O
派 O
出 O
机 O
关 O
做 O
好 O
与 O
居 O
民 O
利 O
益 O
有 O
关 O
的 O
公 O
共 O
卫 O
生 O
、 O
计 O
划 O
生 O
育 O
、 O
优 O
抚 O
救 O
济 O
、 O
青 O
少 O
年 O
教 O
育 O
等 O
项 O
工 O
作 O
； O

 O
  O
  O
  O
  O
（ O
六 O
） O
向 O
人 O
民 O
政 O
府 O
或 O
者 O
它 O
的 O
派 O
出 O
机 O
关 O
反 O
映 O
居 O
民 O
的 O
意 O
见 O
、 O
要 O
求 O
和 O
提 O
出 O
建 O
议 O
。 O

 O
  O
  O
  O
  O
第 O
四 O
条 O
　 O
居 O
民 O
委 O
员 O
会 O
应 O
当 O
开 O
展 O
便 O
民 O
利 O
民 O
的 O
社 O
区 O
服 O
务 O
活 O
动 O
， O
可 O
以 O
兴 O
办 O
有 O
关 O
的 O
服 O
务 O
事 O
业 O
。 O

 O
  O
  O
  O
  O
居 O
民 O
委 O
员 O
会 O
管 O
理 O
本 O
居 O
民 O
委 O
员 O
会 O
的 O
财 O
产 O
， O
任 O
何 O
部 O
门 O
和 O
单 O
位 O
不 O
得 O
侵 O
犯 O
居 O
民 O
委 O
员 O
会 O
的 O
财 O
产 O
所 O
有 O
权 O
。 O

 O
  O
  O
  O
  O
第 O
五 O
条 O
　 O
多 O
民 O
族 O
居 O
住 O
地 O
区 O
的 O
居 O
民 O
委 O
员 O
会 O
， O
应 O
当 O
教 O
育 O
居 O
民 O
互 O
相 O
帮 O
助 O
， O
互 O
相 O
尊 O
重 O
， O
加 O
强 O
民 O
族 O
团 O
结 O
。 O

 O
  O
  O
  O
  O
第 O
六 O
条 O
　 O
居 O
民 O
委 O
员 O
会 O
根 O
据 O
居 O
民 O
居 O
住 O
状 O
况 O
， O
按 O
照 O
便 O
于 O
居 O
民 O
自 O
治 O
的 O
原 O
则 O
， O
一 O
